Family ID,Individual ID,Population,Superpopulation,Paternal ID,Maternal ID,Gender,Relationship,Siblings,Second Order,Third Order,Other Comments,Background
NA19319,NA19319,LWK,AFR,0,0,1,unrel,0,0,0,0,1
NA19320,NA19320,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19321,NA19321,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19323,NA19323,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19324,NA19324,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19327,NA19327,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19328,NA19328,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19332,NA19332,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19334,NA19334,LWK,AFR,0,0,1,unrel,0,NA19313,NA19331,0,1
NA19338,NA19338,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19346,NA19346,LWK,AFR,0,0,1,unrel,0,0,0,0,1
NA19347,NA19347,LWK,AFR,0,0,1,unrel,NA19352,0,0,0,0
NA19350,NA19350,LWK,AFR,0,0,1,unrel,0,0,0,0,1
NA19351,NA19351,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19352,NA19352,LWK,AFR,0,0,1,unrel,NA19347,0,0,0,1
NA19355,NA19355,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19359,NA19359,LWK,AFR,0,0,1,unrel,0,0,0,0,1
NA19360,NA19360,LWK,AFR,0,0,1,unrel,0,0,0,0,0
NA19371,NA19371,LWK,AFR,0,0,1,unrel,0,0,0,0,1
NA19372,NA19372,LWK,AFR,0,0,1,unrel,0,0,0,0,0
NA19373,NA19373,LWK,AFR,0,0,1,unrel,NA19374,0,0,0,1
NA19374,NA19374,LWK,AFR,0,0,1,unrel,NA19373,0,0,0,0
NA19375,NA19375,LWK,AFR,0,0,1,unrel,0,0,0,0,1
NA19376,NA19376,LWK,AFR,0,0,1,unrel,0,0,0,0,0
NA19377,NA19377,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19378,NA19378,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19379,NA19379,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19380,NA19380,LWK,AFR,0,0,1,unrel,0,NA19382,0,0,0
NA19383,NA19383,LWK,AFR,0,0,1,unrel,0,0,0,0,1
NA19384,NA19384,LWK,AFR,0,0,1,unrel,0,0,NA19025,0,0
NA19385,NA19385,LWK,AFR,0,0,1,unrel,0,0,0,0,1
NA19390,NA19390,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19391,NA19391,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19393,NA19393,LWK,AFR,0,0,1,unrel,0,0,0,0,0
NA19394,NA19394,LWK,AFR,0,0,1,unrel,0,0,0,0,1
NA19395,NA19395,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19396,NA19396,LWK,AFR,0,0,2,unrel,NA19397,0,0,0,1
NA19397,NA19397,LWK,AFR,0,0,1,unrel,NA19396,0,0,0,0
NA19398,NA19398,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19399,NA19399,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19401,NA19401,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19403,NA19403,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19404,NA19404,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19428,NA19428,LWK,AFR,0,0,1,unrel,0,0,0,0,0
NA19429,NA19429,LWK,AFR,0,0,1,unrel,0,0,0,0,1
NA19430,NA19430,LWK,AFR,0,0,1,unrel,0,0,"NA19037,NA19039",0,0
NA19431,NA19431,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19435,NA19435,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19436,NA19436,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19437,NA19437,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19438,NA19438,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19439,NA19439,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19440,NA19440,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19443,NA19443,LWK,AFR,0,0,1,unrel,NA19470,NA19469,0,0,0
NA19446,NA19446,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19448,NA19448,LWK,AFR,0,0,1,unrel,0,0,0,0,0
NA19449,NA19449,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19451,NA19451,LWK,AFR,0,0,1,unrel,0,0,0,0,0
NA19452,NA19452,LWK,AFR,0,0,1,unrel,0,0,0,0,1
NA19454,NA19454,LWK,AFR,0,0,1,unrel,0,0,0,0,0
NA19455,NA19455,LWK,AFR,0,0,1,unrel,0,0,0,0,1
NA19456,NA19456,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19457,NA19457,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19461,NA19461,LWK,AFR,0,0,1,unrel,0,0,0,0,0
NA19462,NA19462,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19463,NA19463,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19466,NA19466,LWK,AFR,0,0,1,unrel,0,0,0,0,1
NA19467,NA19467,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19468,NA19468,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19471,NA19471,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19472,NA19472,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19473,NA19473,LWK,AFR,0,0,2,unrel,0,0,0,0,0
NA19474,NA19474,LWK,AFR,0,0,2,unrel,0,0,0,0,1
NA19475,NA19475,LWK,AFR,0,0,2,unrel,0,0,0,0,0
HG03057,HG03057,MSL,AFR,0,0,1,unrel,0,0,0,0,1
HG03060,HG03060,MSL,AFR,0,0,1,unrel,0,0,0,0,0
HG03074,HG03074,MSL,AFR,0,0,1,unrel,0,0,0,0,1
HG03077,HG03077,MSL,AFR,0,0,1,unrel,0,0,0,0,0
HG03078,HG03078,MSL,AFR,0,0,1,unrel,0,0,0,0,1
HG03084,HG03084,MSL,AFR,0,0,1,unrels,0,0,0,0,0
HG03085,HG03085,MSL,AFR,0,0,2,unrels,0,0,0,0,1
HG03086,HG03086,MSL,AFR,0,0,2,unrel,0,0,0,0,0
HG03378,HG03378,MSL,AFR,0,0,2,unrel,0,0,0,0,1
HG03383,HG03383,MSL,AFR,0,0,2,unrel,0,0,HG03383,0,0
HG03393,HG03393,MSL,AFR,0,0,2,unrel,0,0,0,0,1
HG03397,HG03397,MSL,AFR,0,0,1,unrels,0,0,0,0,0
HG03398,HG03398,MSL,AFR,0,0,2,unrels,0,0,0,0,1
HG03431,HG03431,MSL,AFR,0,0,2,unrel,0,0,0,0,0
HG03432,HG03432,MSL,AFR,0,0,1,unrel,0,0,0,0,1
HG03433,HG03433,MSL,AFR,0,0,1,unrel,0,0,0,0,0
HG03436,HG03436,MSL,AFR,0,0,1,unrels,0,0,0,0,1
HG03437,HG03437,MSL,AFR,0,0,2,unrels,0,0,0,0,0
HG03442,HG03442,MSL,AFR,0,0,1,unrel,0,0,0,0,1
HG03445,HG03445,MSL,AFR,0,0,1,unrels,0,0,0,0,0
HG03446,HG03446,MSL,AFR,0,0,2,unrels,0,0,0,0,1
HG03457,HG03457,MSL,AFR,0,0,1,unrel,0,0,0,0,0
HG03460,HG03460,MSL,AFR,0,0,1,unrels,0,0,0,0,1
HG03461,HG03461,MSL,AFR,0,0,2,unrels,0,0,0,0,0
HG03462,HG03462,MSL,AFR,0,0,1,unrel,0,0,0,0,1
HG03472,HG03472,MSL,AFR,0,0,1,unrel,0,0,0,0,0
HG03547,HG03547,MSL,AFR,0,0,1,unrels,0,0,HG03566,0,1
HG03548,HG03548,MSL,AFR,0,0,2,unrels,0,0,0,0,0
HG03549,HG03549,MSL,AFR,0,0,2,unrel,0,0,0,0,1
HG03556,HG03556,MSL,AFR,0,0,1,unrels,0,0,HG03574,0,0
HG03557,HG03557,MSL,AFR,0,0,2,unrels,0,0,0,0,1
HG03558,HG03558,MSL,AFR,0,0,2,unrel,0,0,0,0,0
HG03565,HG03565,MSL,AFR,0,0,1,unrel,0,0,0,0,1
HG03566,HG03566,MSL,AFR,0,0,2,unrel,0,0,HG03547,0,0
HG03567,HG03567,MSL,AFR,0,0,2,unrel,0,0,0,0,1
SL01,HG03052,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL01,HG03053,MSL,AFR,0,HG03052,2,child,0,0,0,0,0
SL02,HG03054,MSL,AFR,0,0,1,father,0,0,0,0,1
SL02,HG03055,MSL,AFR,0,0,2,mother,0,0,0,0,1
SL02,HG03056,MSL,AFR,HG03054,HG03055,1,child,0,0,0,0,1
SL03,HG03058,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL03,HG03059,MSL,AFR,0,HG03058,1,child,0,0,0,0,0
SL04,HG03061,MSL,AFR,0,0,2,mother,0,0,0,0,1
SL04,HG03062,MSL,AFR,0,HG03061,1,child,0,0,0,0,1
SL05,HG03063,MSL,AFR,0,0,1,father,0,0,0,0,0
SL05,HG03064,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL05,HG03065,MSL,AFR,HG03063,HG03064,1,child,0,0,0,0,0
SL06,HG03066,MSL,AFR,0,0,1,father,0,0,0,0,1
SL07,HG03069,MSL,AFR,0,0,1,father,0,0,0,0,0
SL08,HG03072,MSL,AFR,0,0,1,father,0,0,0,0,1
SL08,HG03073,MSL,AFR,0,0,2,mother,0,0,HG03097,0,1
SL09,HG03076,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL10,HG03079,MSL,AFR,0,0,2,mother,0,0,0,0,1
SL10,HG03080,MSL,AFR,0,HG03079,2,child,0,0,0,0,1
SL11,HG03081,MSL,AFR,0,0,1,father,0,0,0,0,0
SL11,HG03082,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL13,HG03088,MSL,AFR,0,0,2,mother,0,0,0,0,1
SL14,HG03091,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL15,HG03095,MSL,AFR,0,0,2,child,0,0,0,0,1
SL16,HG03096,MSL,AFR,0,0,1,father,0,0,0,0,0
SL16,HG03097,MSL,AFR,0,0,2,mother,0,0,HG03073,0,0
SL16,HG03098,MSL,AFR,HG03096,HG03097,1,child,0,0,0,0,0
SL17,HG03209,MSL,AFR,0,0,1,child,0,0,0,0,1
SL18,HG03212,MSL,AFR,0,0,2,child,0,0,0,0,0
SL22,HG03224,MSL,AFR,0,0,1,child,0,0,0,0,1
SL23,HG03225,MSL,AFR,0,0,1,father,0,0,0,0,0
SL24,HG03376,MSL,AFR,0,0,1,father,0,HG03402,0,0,1
SL25,HG03380,MSL,AFR,0,0,2,mother,0,0,HG03383,0,0
SL26,HG03382,MSL,AFR,0,0,1,father,0,0,0,0,1
SL26,HG03384,MSL,AFR,HG03382,0,2,child,0,0,0,0,1
SL26,HG03399,MSL,AFR,HG03382,0,1,Child2,0,0,0,0,1
SL27,HG03385,MSL,AFR,0,0,1,father,0,0,0,0,0
SL28,HG03388,MSL,AFR,0,0,1,father,0,0,0,0,1
SL28,HG03390,MSL,AFR,HG03388,0,1,child,0,0,0,0,1
SL29,HG03391,MSL,AFR,0,0,1,father,0,0,0,0,0
SL30,HG03381,MSL,AFR,HG03394,0,2,child,0,0,0,0,1
SL30,HG03394,MSL,AFR,0,0,1,father,0,0,0,0,1
SL32,HG03401,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL32,HG03402,MSL,AFR,0,HG03401,2,child,0,HG03376,0,0,0
SL34,HG03408,MSL,AFR,0,0,1,child,0,0,0,0,1
SL35,HG03410,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL35,HG03411,MSL,AFR,0,HG03410,2,child,0,0,0,0,0
SL38,HG03419,MSL,AFR,0,0,2,mother,0,0,0,0,1
SL42,HG03428,MSL,AFR,0,0,2,mother,0,0,HG03457,0,0
SL46,HG03439,MSL,AFR,0,0,1,father,0,0,0,0,1
SL49,HG03449,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL49,HG03450,MSL,AFR,0,HG03449,2,child,0,0,0,0,0
SL50,HG03451,MSL,AFR,HG03466,0,1,father,HG03468,0,0,0,1
SL50,HG03452,MSL,AFR,0,0,2,mother,0,0,0,0,1
SL50,HG03453,MSL,AFR,HG03451,HG03452,2,child,0,0,0,0,1
SL50i,HG03466,MSL,AFR,0,0,1,paternal father,0,0,0,0,0
SL50i,HG03468,MSL,AFR,HG03466,0,1,paternal brother,HG03451,0,0,0,0
SL51,HG03454,MSL,AFR,0,0,1,father,0,0,HG03457,0,1
SL51,HG03455,MSL,AFR,0,0,2,mother,0,0,HG03457,0,1
SL51,HG03456,MSL,AFR,HG03454,HG03455,1,child,0,0,0,0,1
SL52,HG03458,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL52,HG03459,MSL,AFR,0,HG03458,1,child,0,0,HG03457,0,0
SL54,HG03464,MSL,AFR,0,0,2,mother,0,0,HG03484,0,1
SL54,HG03465,MSL,AFR,0,HG03464,1,child,0,0,0,0,1
SL56,HG03438,MSL,AFR,HG03469,HG03470,2,child,0,HG03471,0,0,0
SL56,HG03470,MSL,AFR,0,0,2,mother,0,0,"HG03480,HG03484",0,0
SL56i,HG03469,MSL,AFR,0,0,1,father,0,0,0,0,1
SL56i,HG03471,MSL,AFR,HG03469,0,1,Child2,0,HG03438,0,0,1
SL57,HG03473,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL57,HG03474,MSL,AFR,0,HG03473,1,child,0,0,0,0,0
SL58,HG03476,MSL,AFR,0,0,2,mother,0,0,0,0,1
SL58,HG03477,MSL,AFR,0,HG03476,1,child,0,0,0,0,1
SL59,HG03478,MSL,AFR,0,0,1,father,0,0,0,0,0
SL59,HG03479,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL59,HG03480,MSL,AFR,HG03478,HG03479,2,child,0,0,"HG03469,HG03484",CR1. - father HG03478 is 3rd degree related to 2 individuals from 2 other trios LS56 and SL61,0
SL61,HG03484,MSL,AFR,0,0,1,father,0,0,"HG03478,HG03469,HG03480",0,1
SL61,HG03485,MSL,AFR,0,0,2,mother,0,0,0,0,1
SL61,HG03486,MSL,AFR,HG03484,HG03485,2,child,0,0,0,0,1
SL66,HG03559,MSL,AFR,0,0,1,father,0,0,0,0,0
SL67,HG03563,MSL,AFR,0,0,2,mother,0,0,0,0,1
SL67,HG03564,MSL,AFR,0,HG03563,2,child,0,0,0,0,1
SL69,HG03569,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL70,HG03571,MSL,AFR,0,0,1,father,0,0,0,0,1
SL70,HG03572,MSL,AFR,0,0,2,mother,0,0,0,0,1
SL71,HG03574,MSL,AFR,0,0,1,father,0,0,HG03556,0,0
SL71,HG03575,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL71,HG03576,MSL,AFR,HG03574,HG03575,2,child,0,0,0,0,0
SL72,HG03577,MSL,AFR,0,0,1,father,0,0,0,0,1
SL72,HG03578,MSL,AFR,0,0,2,mother,0,0,0,0,1
SL72,HG03579,MSL,AFR,HG03577,HG03578,1,child,0,0,0,0,1
SL73,HG03582,MSL,AFR,0,0,1,father,0,0,0,0,0
SL73,HG03583,MSL,AFR,0,0,2,mother,0,0,0,0,0
SL73,HG03584,MSL,AFR,HG03582,HG03583,2,child,0,0,0,0,0
2382,NA19672,MXL,AMR,0,0,2,mother,NA19660,"NA19685,NA19662,NA19664,NA19685",0,0,1
2382,NA19674,MXL,AMR,0,NA19672,1,child of 19672,0,0,0,0,1
2393,NA19734,MXL,AMR,0,0,2,mother,0,0,0,0,0
2393,NA19735,MXL,AMR,0,0,1,father,0,0,0,0,0
2394,NA19737,MXL,AMR,0,0,2,mother,0,0,0,0,1
2394,NA19738,MXL,AMR,0,0,1,father,0,NA19726,0,0,1
2395,NA19740,MXL,AMR,0,0,2,mother,0,0,0,0,0
2395,NA19741,MXL,AMR,0,0,1,father,0,0,0,0,0
2395,NA19742,MXL,AMR,NA19741,NA19740,1,child of 19740,0,0,0,0,0
2401,NA19752,MXL,AMR,0,0,2,mother,0,0,0,0,1
2401,NA19753,MXL,AMR,0,0,1,father,0,NA19657,0,0,1
2401,NA19754,MXL,AMR,NA19753,NA19752,2,child of 19752&3,0,0,0,0,1
2405,NA19764,MXL,AMR,0,0,2,mother,0,0,0,0,0
2405,NA19766,MXL,AMR,0,NA19764,2,child of 19764,0,0,0,0,0
2414,NA19792,MXL,AMR,0,0,1,father,0,0,0,0,1
2416,NA19797,MXL,AMR,0,0,2,mother,0,0,0,0,0
2416,NA19798,MXL,AMR,0,0,1,father,0,0,0,0,0
m001,NA19648,MXL,AMR,0,0,2,mother,0,0,0,0,1
m001,NA19649,MXL,AMR,0,0,1,father,0,0,0,0,1
m001,NA19650,MXL,AMR,NA19649,NA19648,1,child,0,0,0,0,1
m002,NA19669,MXL,AMR,0,0,2,mother,0,0,0,0,0
m002,NA19670,MXL,AMR,0,0,1,father,0,0,0,0,0
m002,NA19671,MXL,AMR,NA19670,NA19669,2,child,0,0,0,0,0
m004,NA19675,MXL,AMR,NA19679,NA19678,2,mother,NA19680,0,0,0,1
m004,NA19676,MXL,AMR,0,0,1,father,0,0,0,0,1
m004,NA19677,MXL,AMR,NA19676,NA19675,2,child,0,"NA19679,NA19678,NA19680",0,0,1
m005,NA19651,MXL,AMR,0,0,2,mother,0,0,0,0,0
m005,NA19652,MXL,AMR,0,0,1,father,0,0,0,0,0
m005,NA19653,MXL,AMR,NA19652,NA19651,2,child,0,0,0,0,0
m006,NA19654,MXL,AMR,0,0,2,mother,0,0,0,0,1
m006,NA19655,MXL,AMR,0,0,1,father,0,0,0,0,1
m006,NA19656,MXL,AMR,NA19655,NA19654,2,child,0,0,0,0,1
m007,NA19657,MXL,AMR,0,0,2,mother,0,NA19753,0,0,0
m007,NA19658,MXL,AMR,0,0,1,father,0,0,0,0,0
m007,NA19659,MXL,AMR,NA19658,NA19657,2,child,0,0,0,0,0
m008,NA19662,MXL,AMR,NA19661,NA19660,2,child,NA19685,"NA19686,NA19672",0,0,1
m009,NA19678,MXL,AMR,0,0,2,mother,0,NA19677,0,0,0
m009,NA19679,MXL,AMR,0,0,1,father,0,NA19677,0,0,0
m009,NA19680,MXL,AMR,NA19679,NA19678,2,child,NA19675,NA19677,0,0,0
m010,NA19681,MXL,AMR,0,0,2,mother,0,0,0,0,1
m010,NA19682,MXL,AMR,0,0,1,father,0,0,0,0,1
m010,NA19683,MXL,AMR,NA19682,NA19681,2,child,0,0,0,Father and Son carry chromosome with South Asian Amelogenin variant,1
m008,NA19660,MXL,AMR,0,0,2,mother,NA19672,"NA19686,NA19664",0,0,0
m008,NA19661,MXL,AMR,0,0,1,father,0,NA19686,0,0,0
m011,NA19684,MXL,AMR,0,0,2,mother,0,0,0,0,1
m011,NA19685,MXL,AMR,NA19661,NA19660,1,father,NA19662,NA19672,0,0,1
m011,NA19686,MXL,AMR,NA19685,NA19684,2,child,0,"NA19660,NA19661,NA19662",0,0,1
m012,NA19663,MXL,AMR,0,0,2,mother,0,0,0,0,0
m012,NA19664,MXL,AMR,0,0,1,father,0,"NA19672,NA19660",0,0,0
m012,NA19665,MXL,AMR,NA19664,NA19663,2,child,0,0,0,0,0
m014,NA19716,MXL,AMR,0,0,2,mother,0,0,0,0,1
m014,NA19717,MXL,AMR,0,0,1,father,0,0,0,0,1
m014,NA19718,MXL,AMR,NA19717,NA19716,2,child,0,0,0,0,1
m015,NA19719,MXL,AMR,0,0,2,mother,0,0,0,0,0
m015,NA19720,MXL,AMR,0,0,1,father,0,0,0,0,0
m015,NA19721,MXL,AMR,NA19720,NA19719,2,child,0,0,0,0,0
m016,NA19722,MXL,AMR,0,0,2,mother,0,0,0,0,1
m016,NA19723,MXL,AMR,0,0,1,father,0,0,0,0,1
m016,NA19724,MXL,AMR,NA19723,NA19722,1,child,0,0,0,0,1
m017,NA19725,MXL,AMR,0,0,2,mother,0,0,0,0,0
m017,NA19726,MXL,AMR,0,0,1,father,0,NA19738,0,0,0
m017,NA19727,MXL,AMR,NA19726,NA19725,1,child,0,0,0,0,0
m018,NA19728,MXL,AMR,0,0,2,mother,0,0,0,0,1
m018,NA19729,MXL,AMR,0,0,1,father,0,0,0,0,1
m018,NA19730,MXL,AMR,NA19729,NA19728,2,child,0,0,0,0,1
m019,NA19731,MXL,AMR,0,0,2,mother,0,0,0,0,0
m019,NA19732,MXL,AMR,0,0,1,father,0,0,0,0,0
m019,NA19733,MXL,AMR,NA19732,NA19731,2,child,0,0,0,0,0
m023,NA19746,MXL,AMR,0,0,2,mother,0,0,0,0,1
m023,NA19747,MXL,AMR,0,0,1,father,0,0,0,0,1
m023,NA19748,MXL,AMR,NA19747,NA19746,2,child,0,0,0,0,1
m024,NA19749,MXL,AMR,0,0,2,mother,0,0,0,0,0
m024,NA19750,MXL,AMR,0,0,1,father,0,0,0,0,0
m024,NA19751,MXL,AMR,NA19750,NA19749,1,child,0,0,0,0,0
m026,NA19755,MXL,AMR,0,0,2,mother,0,0,0,0,1
m026,NA19756,MXL,AMR,0,0,1,father,0,0,0,0,1
m026,NA19757,MXL,AMR,NA19756,NA19755,1,child,0,0,0,0,1
m027,NA19758,MXL,AMR,0,0,2,mother,0,0,0,0,0
m027,NA19759,MXL,AMR,0,0,1,father,0,0,0,0,0
m027,NA19760,MXL,AMR,NA19759,NA19758,2,child,0,0,0,0,0
m028,NA19761,MXL,AMR,0,0,2,mother,0,0,0,0,1
m028,NA19762,MXL,AMR,0,0,1,father,0,0,0,0,1
m028,NA19763,MXL,AMR,NA19762,NA19761,2,child,0,0,0,0,1
m031,NA19770,MXL,AMR,0,0,2,mother,0,0,0,0,0
m031,NA19771,MXL,AMR,0,0,1,father,0,0,0,0,0
m031,NA19772,MXL,AMR,NA19771,NA19770,1,child,0,0,0,0,0
m032,NA19785,MXL,AMR,0,0,2,mother,0,0,0,0,1
m032,NA19786,MXL,AMR,0,0,1,father,0,0,0,0,1
m032,NA19787,MXL,AMR,NA19786,NA19785,1,child,0,0,0,0,1
m033,NA19773,MXL,AMR,0,0,2,mother,0,0,0,0,0
m033,NA19774,MXL,AMR,0,0,1,father,0,0,0,0,0
m033,NA19775,MXL,AMR,NA19774,NA19773,2,child,0,0,0,0,0
m034,NA19776,MXL,AMR,0,0,2,mother,0,0,0,0,1
m034,NA19777,MXL,AMR,0,0,1,father,0,0,0,0,1
m034,NA19778,MXL,AMR,NA19777,NA19776,1,child,0,0,0,0,1
m035,NA19779,MXL,AMR,0,0,2,mother,0,0,0,0,0
m035,NA19780,MXL,AMR,0,0,1,father,0,0,0,0,0
m035,NA19781,MXL,AMR,NA19780,NA19779,2,child,0,0,0,0,0
m036,NA19782,MXL,AMR,0,0,2,mother,0,0,0,0,1
m036,NA19783,MXL,AMR,0,0,1,father,0,0,0,0,1
m036,NA19784,MXL,AMR,NA19783,NA19782,1,child,0,0,0,0,1
m037,NA19788,MXL,AMR,0,0,2,mother,0,0,0,0,0
m037,NA19789,MXL,AMR,0,0,1,father,0,0,0,0,0
m037,NA19790,MXL,AMR,NA19789,NA19788,2,child,0,0,0,0,0
m039,NA19794,MXL,AMR,0,0,2,mother,0,0,0,0,1
m039,NA19795,MXL,AMR,0,0,1,father,0,0,0,0,1
m039,NA19796,MXL,AMR,NA19795,NA19794,1,child,0,0,0,0,1
PEL001,HG01565,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL001,HG01566,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL001,HG01567,PEL,AMR,HG01565,HG01566,2,child,0,0,0,0,0
PEL003,HG01571,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL003,HG01572,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL003,HG01573,PEL,AMR,HG01571,HG01572,2,child,0,0,0,0,1
PEL005,HG01577,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL005,HG01578,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL005,HG01579,PEL,AMR,HG01577,HG01578,1,child,0,0,0,possibly contaiminated,0
PEL006,HG01917,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL006,HG01918,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL006,HG01919,PEL,AMR,HG01917,HG01918,2,child,0,0,0,0,1
PEL007,HG01892,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL007,HG01893,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL007,HG01898,PEL,AMR,HG01892,HG01893,2,child,0,0,0,0,0
PEL009,HG01920,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL009,HG01921,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL009,HG01922,PEL,AMR,HG01920,HG01921,2,child,0,0,0,0,1
PEL010,HG01923,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL010,HG01924,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL010,HG01925,PEL,AMR,HG01923,HG01924,2,child,0,0,0,0,0
PEL011,HG01926,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL011,HG01927,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL011,HG01928,PEL,AMR,HG01926,HG01927,1,child,0,0,0,0,1
PEL013,HG01932,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL013,HG01933,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL013,HG01934,PEL,AMR,HG01932,HG01933,1,child,0,0,0,0,0
PEL014,HG01935,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL014,HG01936,PEL,AMR,0,0,2,mother,0,HG01983,0,0,1
PEL014,HG01937,PEL,AMR,HG01935,HG01936,1,child,0,0,0,0,1
PEL015,HG01938,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL015,HG01939,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL015,HG01940,PEL,AMR,HG01938,HG01939,2,child,0,0,0,0,0
PEL016,HG01941,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL016,HG01942,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL016,HG01943,PEL,AMR,HG01941,HG01942,1,child,0,0,0,0,1
PEL017,HG01944,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL017,HG01945,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL017,HG01946,PEL,AMR,HG01944,HG01945,1,child,0,0,0,0,0
PEL018,HG01947,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL018,HG01948,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL018,HG01949,PEL,AMR,HG01947,HG01948,2,child,0,0,0,0,1
PEL019,HG01950,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL019,HG01951,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL019,HG01952,PEL,AMR,HG01950,HG01951,1,child,0,0,0,0,0
PEL020,HG01953,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL020,HG01954,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL020,HG01955,PEL,AMR,HG01953,HG01954,2,child,0,0,0,0,1
PEL023,HG01967,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL023,HG01968,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL023,HG01969,PEL,AMR,HG01967,HG01968,2,child,0,0,0,0,0
PEL024,HG01970,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL024,HG01971,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL024,HG01972,PEL,AMR,HG01970,HG01971,2,child,0,0,0,0,1
PEL21,HG01961,PEL,AMR,0,0,1,father,0,0,0,0,0
